year,run_number,time_idx,RMSE,ME
2011,1,32,5.53939912410805,-0.619975326319409
2011,2,32,5.414517703601846,-0.5482496705024865
2012,1,32,6.252079114686314,-1.1036900490638346
2012,2,32,5.8727321022954415,0.337124267904675
