year,run_number,time_idx,RMSE,ME
2009,1,32,5.2423135485586005,0.43106625925096753
2010,1,32,5.4297383385686615,1.3367507219608556
2011,1,32,5.69751666004729,-0.9399445843544735
2012,1,32,6.834634622968014,0.7463042176341886
2013,1,32,5.171180782621017,-0.23876086445665817
2014,1,32,5.19594817061024,0.3541334592379056
2015,1,32,5.567584476577999,2.495199315195377
